mean_PIP_Thumb,mean_PIP_Index,mean_PIP_Middle,mean_MCP_FE_Thumb,mean_MCP_FE_Index,mean_MCP_FE_Middle,mean_MCP_AA_Thumb,mean_MCP_AA_Index,mean_MCP_AA_Middle,mean_MCP_IER_Thumb,mean_FE_Wrist,mean_AA_Wrist,mean_Lin_Acc_Palm,mean_Ang_Acc_Palm,mean_Lin_Jerk_Palm,mean_Ang_Jerk_Palm,std_PIP_Thumb,std_PIP_Index,std_PIP_Middle,std_MCP_FE_Thumb,std_MCP_FE_Index,std_MCP_FE_Middle,std_MCP_AA_Thumb,std_MCP_AA_Index,std_MCP_AA_Middle,std_MCP_IER_Thumb,std_FE_Wrist,std_AA_Wrist,std_Lin_Acc_Palm,std_Ang_Acc_Palm,std_Lin_Jerk_Palm,std_Ang_Jerk_Palm,median_PIP_Thumb,median_PIP_Index,median_PIP_Middle,median_MCP_FE_Thumb,median_MCP_FE_Index,median_MCP_FE_Middle,median_MCP_AA_Thumb,median_MCP_AA_Index,median_MCP_AA_Middle,median_MCP_IER_Thumb,median_FE_Wrist,median_AA_Wrist,median_Lin_Acc_Palm,median_Ang_Acc_Palm,median_Lin_Jerk_Palm,median_Ang_Jerk_Palm,iqr_PIP_Thumb,iqr_PIP_Index,iqr_PIP_Middle,iqr_MCP_FE_Thumb,iqr_MCP_FE_Index,iqr_MCP_FE_Middle,iqr_MCP_AA_Thumb,iqr_MCP_AA_Index,iqr_MCP_AA_Middle,iqr_MCP_IER_Thumb,iqr_FE_Wrist,iqr_AA_Wrist,iqr_Lin_Acc_Palm,iqr_Ang_Acc_Palm,iqr_Lin_Jerk_Palm,iqr_Ang_Jerk_Palm,cov_PIP_Thumb,cov_PIP_Index,cov_PIP_Middle,cov_MCP_FE_Thumb,cov_MCP_FE_Index,cov_MCP_FE_Middle,cov_MCP_AA_Thumb,cov_MCP_AA_Index,cov_MCP_AA_Middle,cov_MCP_IER_Thumb,cov_FE_Wrist,cov_AA_Wrist,cov_Lin_Acc_Palm,cov_Ang_Acc_Palm,cov_Lin_Jerk_Palm,cov_Ang_Jerk_Palm,entropy_PIP_Thumb,entropy_PIP_Index,entropy_PIP_Middle,entropy_MCP_FE_Thumb,entropy_MCP_FE_Index,entropy_MCP_FE_Middle,entropy_MCP_AA_Thumb,entropy_MCP_AA_Index,entropy_MCP_AA_Middle,entropy_MCP_IER_Thumb,entropy_FE_Wrist,entropy_AA_Wrist,entropy_Lin_Acc_Palm,entropy_Ang_Acc_Palm,entropy_Lin_Jerk_Palm,entropy_Ang_Jerk_Palm,SF_PIP_Thumb,SF_PIP_Index,SF_PIP_Middle,SF_MCP_FE_Thumb,SF_MCP_FE_Index,SF_MCP_FE_Middle,SF_MCP_AA_Thumb,SF_MCP_AA_Index,SF_MCP_AA_Middle,SF_MCP_IER_Thumb,SF_FE_Wrist,SF_AA_Wrist,SF_Lin_Acc_Palm,SF_Ang_Acc_Palm,SF_Lin_Jerk_Palm,SF_Ang_Jerk_Palm,P2P_PIP_Thumb,P2P_PIP_Index,P2P_PIP_Middle,P2P_MCP_FE_Thumb,P2P_MCP_FE_Index,P2P_MCP_FE_Middle,P2P_MCP_AA_Thumb,P2P_MCP_AA_Index,P2P_MCP_AA_Middle,P2P_MCP_IER_Thumb,P2P_FE_Wrist,P2P_AA_Wrist,P2P_Lin_Acc_Palm,P2P_Ang_Acc_Palm,P2P_Lin_Jerk_Palm,P2P_Ang_Jerk_Palm,peaks_PIP_Thumb,peaks_PIP_Index,peaks_PIP_Middle,peaks_MCP_FE_Thumb,peaks_MCP_FE_Index,peaks_MCP_FE_Middle,peaks_FE_Wrist,peaks_Lin_Acc_Palm,peaks_Ang_Acc_Palm,Task_name
-0.0358189135580195,7.47965679098191,11.8458222960309,64.9944140708717,51.4608457878626,62.167366488423,-86.1669068729474,-8.7117109211069,-2.67653408132411,-23.9306837773136,51.4608457878626,-8.7117109211069,1.03931983498138,0.875163381171193,0.0228672389618268,0.0697917370773946,11.8143824678313,4.20681489271695,3.39836879412294,10.2712571272268,8.14925594773564,6.75157145487791,4.51972377979917,3.63370499004193,8.04250815265152,3.76060674438767,8.14925594773564,3.63370499004193,0.103632647455185,0.494958389255517,0.0216466189188633,0.0564833025472017,-2.09730186431759,6.11122295403448,12.6788952469881,64.4573784301935,49.6745722762196,61.5883154283754,-87.2544267769391,-7.93684150099786,-4.43846211777874,-23.3879309525935,49.6745722762196,-7.93684150099786,1.05056473781477,0.808010271742202,0.016866698482892,0.0553220027681004,12.7469384238783,5.65794843020649,2.6661858996419,8.46067411197519,10.7475521140056,10.5403879403779,5.84986978796449,5.9765459333074,10.0942926335231,4.5934181558853,10.7475521140056,5.9765459333074,0.130952016492476,0.64068299467522,0.0161914731028998,0.0506812120238191,139.579633096201,17.697291541585,11.5489104608687,105.498722973607,66.4103725017047,45.5837171103222,20.4279030456822,13.2038119546556,64.6819373854662,14.142163085934,66.4103725017047,13.2038119546556,0.0107397256185707,0.244983807094416,0.000468576110618489,0.00319036346663872,1.22127973546397,0.552752541590019,0.194978318942701,0,0,0,0,0,1.57487720007832,0,0,0,2.42031437362965,5.93894681911526,3.73864560424361,5.18877650869474,5.28376867177176,0.365644600697517,0.290547667526119,0.124040064542257,0.139399604018268,0.12682905741986,0.10772828555435,0.338803799497202,0.61124259538505,0.204419558513371,0.139399604018268,0.338803799497202,0.98090148530467,1.06894517487092,6.61291796082586,3.78527987783165,44.7456601719707,14.7667291428354,15.9983176207885,76.6083274347087,47.1442085409154,44.7944415572825,53.2636743496603,12.95255248385,34.2367026631734,22.4341292217791,47.1442085409154,12.95255248385,0.501125795654938,2.22462916756191,0.212590692721997,0.566937390572967,1,1,0,5,2,3,2,8,2,Hand_Assembly
-12.8766204336488,6.62822368336201,12.9208818139911,71.0565498682713,60.4287947787738,73.1845675772799,-87.6135343998954,-8.17439296042269,-8.87630142163952,-29.6605783189839,60.4287947787738,-8.17439296042269,1.04005523359308,0.914538795268155,0.0194627589005764,0.0608736272669249,9.12598017925595,3.88668330702069,2.85074989764312,8.64219373986454,11.0458357223454,8.60350443822582,5.87927786842707,4.94761848855059,6.53615579733196,4.4161914700775,11.0458357223454,4.94761848855059,0.104640164771604,0.622731470456026,0.0148655459237385,0.0437826397566212,-11.2424925234956,6.19081137316755,14.1475143559937,71.3969621061768,66.088549731762,77.4053371675224,-88.2397210802024,-6.26373786777627,-8.64110155708857,-31.2847642058576,66.088549731762,-6.26373786777627,1.04641553220011,0.752950347868091,0.0152958503195721,0.0481848202238719,13.6289996618127,6.39739902746803,4.3253119973116,7.66634545429589,13.8092115924959,9.8307179395556,7.577256099826,8.41635470718859,8.16575706834451,4.1871713640181,13.8092115924959,8.41635470718859,0.124780156827271,1.0656610331443,0.0158494745627114,0.0487652768342077,83.2835142321724,15.1063071290733,8.12677497891225,74.6875126373538,122.010486805042,74.0202886185714,34.5659082541764,24.4789287082476,42.7213326069962,19.5027471003853,122.010486805042,24.4789287082476,0.0109495640834284,0.387794484296324,0.000220984455610777,0.00191691954405807,0.494783447098852,0.815630535962609,-0,-0,-0,-0,-0,-0,0.557906185667035,-0,-0,-0,2.5451697317395,5.24413988835408,3.53804008897537,5.09459414902126,0.278675669358436,0.388419855105906,0.278197948436032,0.11863093181731,0.128640593097128,0.116893468261414,0.10683520796972,0.349761694515666,0.335647934672314,0.18361586067653,0.128640593097128,0.349761694515666,0.980554637788621,1.04568031719605,7.16799673150316,4.05308218061885,32.485740131172,13.4533563269234,9.05948392908382,39.2792272676367,33.8694347778813,32.3195164588665,24.712086810862,16.66193195285,23.4461194006443,16.4954006879975,33.8694347778813,16.66193195285,0.5918394209282,2.30706937493928,0.105290196363887,0.323915646233036,0,2,0,3,4,4,4,7,3,Hand_Assembly
-12.5834529349613,8.02262641477712,15.3537031731867,65.4312808664471,53.947351620791,58.5768696657505,-84.2317291994256,-11.5731001332168,-10.480557593446,-26.7095399134835,53.947351620791,-11.5731001332168,1.03211738974241,0.741698796108928,0.02923065207359,0.0795119334639457,9.66351054585193,7.68578928210741,6.35925867283869,18.1094976054577,20.1370318065256,17.4431915098115,12.3402021021751,5.59883733768156,6.09366238086792,3.58006300189412,20.1370318065256,5.59883733768156,0.099390674763079,0.513403949519181,0.0339320388751894,0.0713196675018354,-13.8800824921142,6.38959123322377,14.6268324271394,63.7250872973974,60.9929017667373,63.388279421472,-80.5101795374501,-12.7886059516954,-8.41082573791587,-26.9382526368856,60.9929017667373,-12.7886059516954,1.04093271975698,0.576867480512294,0.0215231796063977,0.0620922079636276,13.6889888818768,15.2131841493407,8.6970690835933,36.8410743585282,41.7601960998026,29.1927103024012,24.6945049384717,11.0939002273572,12.1575627879555,2.3816844455978,41.7601960998026,11.0939002273572,0.0960478611905001,0.613047966523445,0.0211367699838709,0.0601544390283101,93.3834360697916,59.0713568889571,40.4401708680741,327.953903522079,405.500049977022,304.264930047961,152.280587922526,31.3469795338171,37.1327212120049,12.8168510975311,405.500049977022,31.3469795338171,0.00987850622986015,0.263583615381894,0.00115138326222736,0.00508649497257235,0.703080061383615,1.19586469705585,-0,-0,-0,-0,-0,-0,0.051214081578867,-0,-0,-0,2.35124822512368,6.43762152892588,4.04720324919621,5.47455959048733,0.281903251732048,0.353054470812153,0.255207498016061,0.123625280212111,0.136149150340754,0.130658275043184,0.108958757402707,0.293951137166347,0.308892814321451,0.19349368535674,0.136149150340754,0.293951137166347,0.984318057322955,1.16114434911385,5.84898824006583,3.54636835423898,34.431434369708,21.2926468335145,22.6233917192122,49.6441793503089,55.6449980530334,54.3573022580114,34.0917851972196,16.2456632409356,20.9401722699619,15.4200148360035,55.6449980530334,16.2456632409356,0.838101719470837,2.90752874365639,0.51286383841275,0.900014164612058,0,1,1,3,2,4,2,7,3,Hand_Assembly
3.85007146817914,0.478236285574301,13.3784734069989,59.5181867101678,71.1978572961202,68.4788509479273,-67.7663024445745,-2.91084664376028,-4.60217495365112,-29.4444301419095,71.1978572961202,-2.91084664376028,1.03283181270251,0.0360448184714562,0.00472343368389285,0.00425450429803867,0.1276938742021,0.614156614716806,0.14249429556155,0.238515699404791,0.546617517126696,0.378177009572327,0.279697641893057,0.134909920440477,0.147969647826713,0.235243660849052,0.546617517126696,0.134909920440477,0.00290722419458513,0.0180661211539837,0.00252537462411082,0.00476660690267813,3.87592324526333,0.304024576166981,13.4481638256114,59.5581123717217,71.3722692494053,68.3684997127695,-67.8173112970624,-2.91234150698175,-4.58739550437251,-29.3322212540721,71.3722692494053,-2.91234150698175,1.03268429685783,0.0325734059401331,0.00427507584083845,0.00319579330809508,0.14783134459681,0.915557235447137,0.262968624092601,0.242270071285297,1.1167838594431,0.0627328308353015,0.279286954638806,0.13648442948146,0.186797078994601,0.4502695419194,1.1167838594431,0.13648442948146,0.00376814950547999,0.0081438423486864,0.00293287446377448,0.00226137633183016,0.0163057255087418,0.377188347400407,0.0203046242675825,0.0568897388625564,0.298790710029754,0.143017850569068,0.0782307708805369,0.0182006866332558,0.0218950166779616,0.0553395799696638,0.298790710029754,0.0182006866332558,8.45195251758115e-06,0.000326384733550418,6.37751699210286e-06,2.27205413646588e-05,-0,5.1257597300331,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,3.24838354707419,1.40525345430455,1.57757729071143,0.509642461171433,1.44603477662341,0.273398873093443,0.129620936321445,0.118513149074986,0.120843074971013,0.121476733465371,0.58612512349775,0.466142217391211,0.184288579808954,0.118513149074986,0.58612512349775,0.983977565744323,5.26718507588795,14.5502712234806,15.3311776703403,0.55434776288419,2.64262181284608,0.4575955669525,1.1966806946649,1.64432273277431,2.388385045706,1.0485812737947,0.78558676111342,0.59842212910319,0.670942870166403,1.64432273277431,0.78558676111342,0.02790158721019,0.16476448343039,0.0233857765797505,0.0735186830801798,0,0,0,4,3,4,3,7,0,Hand_Assembly
1.21900102497888,6.18426326032105,11.608338327352,58.0284717385445,59.7020129788312,69.1327315136402,-84.9252203715682,-4.82745276287909,-7.65310046234239,-29.1953916534559,59.7020129788312,-4.82745276287909,1.04814676526367,1.05815341557999,0.0270454322073273,0.0835283483609304,9.23368325723907,7.05744359997916,1.98548448959676,12.1618115762227,4.98643343068393,3.64037336540888,10.9781520697318,2.91352967469372,5.51274998962585,3.00265806054093,4.98643343068393,2.91352967469372,0.13758866685419,0.724248569687309,0.0223910782479436,0.0617206088886991,0.0642977401363794,5.11656287353948,11.4522911080531,62.9129253795532,59.0799486106932,68.8156477990323,-85.1523934999413,-4.68716927853056,-6.34684478439945,-29.7818991596706,59.0799486106932,-4.68716927853056,1.06322227433761,0.889596872951623,0.0210681811682933,0.0658312375299588,16.943201849854,11.7214186409015,2.6327029653779,20.4934295416535,6.6224275886245,6.16680907907489,23.455615860965,2.40982722059124,9.18272242665734,3.8109761979591,6.6224275886245,2.40982722059124,0.159860484668173,0.823348148075192,0.0189233091549975,0.0627453278324928,85.260906495017,49.8075101668867,3.94214865842932,147.909660815544,24.8645183586424,13.2523182395784,120.519822866157,8.48865516532087,30.3904124481199,9.0159554285314,24.8645183586424,8.48865516532087,0.0189306412467133,0.524535990694112,0.000501360385105534,0.00380943356159176,1.90010485122882,0.956059032875633,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,2.71328160275359,5.12870439252069,3.91336436960837,5.48204675522062,0.905728356039639,0.402120316329344,0.293504640010537,0.131274216078859,0.129421226948672,0.120270230042615,0.108512972116607,0.455135785385881,0.361477518985242,0.185072907236825,0.129421226948672,0.455135785385881,0.976762439385881,0.972132988827808,6.08069243221767,3.46005540416949,30.8344970471956,21.7476050261112,10.1615286354064,48.5023311682255,41.8585760105866,41.1344118098465,63.3092636241975,14.0054860409362,17.9234724111611,17.6089941140717,41.8585760105866,14.0054860409362,0.667597511089261,3.72083030484104,0.222335788860831,0.608041738766059,2,2,1,3,4,3,4,0,2,Hand_Assembly
-8.97626827981674,5.54002140121571,14.2759919752133,74.7484212889956,64.4371654984645,73.2284701525427,-86.0938183004766,-5.57570137142082,-8.34609503725768,-28.5605829128227,64.4371654984645,-5.57570137142082,1.04194695173915,1.09024100704762,0.0260589803998556,0.0784408109292073,9.34688421506044,4.2456802992667,4.96496462728611,7.14856320413534,11.3361440500255,4.98614738217861,5.00085198508213,5.07499589382739,6.09842496403262,4.95732333888555,11.3361440500255,5.07499589382739,0.121965903067377,0.625930619997916,0.021712353571229,0.0563410599142958,-6.59637660633788,4.94496143483523,13.5954390163566,75.8646156784737,67.9275987440988,73.5909141444777,-85.0057750012554,-3.69533627596403,-8.05739193629384,-28.6745538660177,67.9275987440988,-3.69533627596403,1.05968750655004,1.05281439408581,0.0193160581673242,0.0648412638336419,15.1951790810351,3.02859375899354,2.411651633576,7.1098452320814,10.1095255038198,8.0555210883644,8.76293215274769,7.30049818495258,7.17111481780387,3.5363780674459,10.1095255038198,7.30049818495258,0.169390751021892,1.06525040758202,0.0211537224330879,0.0598273266933881,87.364244529746,18.0258012035814,24.6508737502023,51.1019558835178,128.508161922928,24.8616657168066,25.0085205766999,25.7555833223649,37.1907870419363,24.5750546862594,128.508161922928,25.7555833223649,0.0148756815110407,0.391789141050976,0.000471426297602063,0.00317431503226627,1.07138226144976,0.329875413210994,-0,-0,-0,-0,-0,0.407113963789277,0.521137002307299,-0,-0,0.407113963789277,2.88599042595801,4.54846380078745,3.91904224472344,5.43576060733639,0.333773680674626,0.424858468041245,0.264665206940833,0.115664207806772,0.124575255314612,0.116858422508771,0.107774003332886,0.423496911386371,0.346145218740824,0.187118387597321,0.124575255314612,0.423496911386371,0.979664105070262,0.957720411546203,6.19471442634417,3.57049938495141,28.6442689394514,18.1816399062383,18.0790788843917,28.8432333877979,42.8513252178924,18.1121999105813,15.5357657113184,21.4080375049417,25.295439743319,21.330022146962,42.8513252178924,21.4080375049417,0.59493380343021,2.98475445349059,0.226233383561333,0.564964756687473,0,1,1,2,5,4,5,0,1,Hand_Assembly
-9.27204206280885,0.553707687269569,11.1001513252876,55.5085851988319,57.8875871338984,57.5870423083702,-70.3094127744921,-7.38307104412526,-8.39854589348746,-31.4120811696926,57.8875871338984,-7.38307104412526,1.03668942106235,0.489746467038968,0.0297366593367477,0.0781888570480636,9.0116180029194,4.15600457647244,2.20482228416864,20.1672456029129,16.3840142445884,12.3859508794269,10.5682812962126,7.44362908159371,6.03549204020289,2.9231214988725,16.3840142445884,7.44362908159371,0.159232314864551,0.5336123559565,0.0792910324879363,0.161828222753609,-2.48570100174853,-1.64526772787776,11.200155239234,56.9504386336083,65.8838445750627,64.3800651402592,-64.7324902694747,-2.02277068804232,-6.96844880947818,-30.7401129371648,65.8838445750627,-2.02277068804232,1.03339034546556,0.277079081728009,0.0134357313656656,0.0395941726896635,17.989351697808,5.04053930751818,0.870942455953001,14.4055431803798,22.8615868904902,7.2287412872283,6.5670137383881,13.6539291397505,6.27127714951396,1.1420562610308,22.8615868904902,13.6539291397505,0.03682917108352,0.782457526168978,0.0219356987676195,0.0860526894761652,81.209259030541,17.2723740396599,4.8612413047666,406.71779520821,268.435922766876,153.411779187575,111.688569555877,55.4076139043476,36.4271641673524,8.5446392971706,268.435922766876,55.4076139043476,0.0253549300971236,0.284742146429447,0.00628706783300297,0.0261883736795916,0.520755953820387,1.23434035426384,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1.53515199636266,6.18731967292855,3.90438505367177,5.14659465056362,0.328406922784291,1.34387762603317,0.300148066655197,0.134220830250406,0.131433864095022,0.131776392210974,0.119259577006209,0.368028520908669,0.345062647502094,0.178423331618627,0.131433864095022,0.368028520908669,0.98214512793116,1.42894115362921,5.79901071491001,3.57624750344061,25.6680956596673,15.3288418555799,11.5110813754548,67.7191344125462,44.3706614075905,35.5437626066754,30.4754990542046,18.7918905736139,18.3316261021773,11.7451629263625,44.3706614075905,18.7918905736139,2.85676054193687,3.11066801441724,1.41997466798638,2.12671878358515,0,1,0,4,2,3,2,1,1,Hand_Assembly
-12.3342566966593,5.15975508861605,12.7882260533362,69.5009941046634,52.3447893960908,62.8733865852586,-85.7183007252504,-2.89375275011988,-5.03598381575393,-26.522367286678,52.3447893960908,-2.89375275011988,1.0600297144798,1.142224112877,0.0279115510204903,0.0927386208372044,9.75549562357211,3.02375075013757,2.63129782676903,7.28181138015068,5.17786610741079,7.06403708977458,5.91445512743911,3.56220133590326,3.75272010406783,5.54069373241491,5.17786610741079,3.56220133590326,0.194429480254366,0.727468503708572,0.0217628101815546,0.0701814921998176,-7.76273148604922,5.73965295223755,12.7100562838008,67.8825991945467,52.5501808157384,61.7575423405723,-85.031071655946,-1.37533878108718,-5.11594571325224,-26.4984994997408,52.5501808157384,-1.37533878108718,1.0888040019561,0.988858645132841,0.0221255571307932,0.0729958430153357,16.1321395142015,4.46239778549702,4.8858003225301,9.995053610678,6.6965910279571,12.2294056911068,8.69379721618809,6.01660308852433,5.47965555984755,8.6201385846627,6.6965910279571,6.01660308852433,0.27942350268194,1.00461063762112,0.0185679489782664,0.0688094642187453,95.1696948615346,9.14306859895752,6.92372825315941,53.0247769760919,26.8102974262733,49.900620005711,34.9807794544908,12.689278357511,14.0829081794749,30.6992870364219,26.8102974262733,12.689278357511,0.0378028227919827,0.529210423887988,0.000473619906998377,0.00492544184739306,-0,0.759819073257777,-0,-0,-0,-0,-0,1.29207158998584,0.544989550036754,-0,-0,1.29207158998584,2.85947807387834,4.72619797207398,3.9076865380874,5.63507186295089,0.284736740190236,0.440235900843348,0.279637137430334,0.119951170913245,0.138217575798381,0.126114950331444,0.108009815316296,0.58785374523938,0.445612984588111,0.194175243089336,0.138217575798381,0.58785374523938,0.971272248844358,0.935673517944735,5.98560446388432,3.28374695822649,28.5800186784268,10.808201055045,12.7365038108574,48.7869621472126,39.7941935411601,47.1126297341579,55.846083285338,11.5328462522663,14.5847774737167,22.1894889105975,39.7941935411601,11.5328462522663,0.792443884573231,3.42436020484144,0.252257974541188,0.737869478752587,0,0,1,4,4,3,4,0,2,Hand_Assembly
-16.4114342879403,14.2247566926479,15.9283322533051,75.4343524113383,63.7464795114169,70.0959223479159,-90.6132821782569,-3.96084200617915,-12.6556497822179,-27.7037431273494,63.7464795114169,-3.96084200617915,1.03836768360341,1.28344505896939,0.0437624785717276,0.11868399492271,10.6615583485382,11.4875202202387,5.84445747289864,5.73852996610149,3.36569554126737,6.04403921909656,7.86580108060147,6.69475787885011,6.99967279422547,3.70659677569431,3.36569554126737,6.69475787885011,0.202220968848554,0.861124631713266,0.0675029023051259,0.160750517883147,-17.4994042973941,12.7133056749137,12.8678892706626,76.8745983671159,62.3403832833186,70.3535476672204,-94.6590845464208,-2.38403190431053,-11.9484307778137,-28.1349698962584,62.3403832833186,-2.38403190431053,1.0517176559197,1.03033142363725,0.0308682063296829,0.0820217802594815,17.9640440029428,11.2116837822856,5.4518131602581,10.4859558661558,4.9415366023858,10.2703677356982,8.2595078700472,11.9121082386124,13.9536727463249,6.9133236192853,4.9415366023858,11.9121082386124,0.1972006354075,1.37518443019107,0.0327405701833162,0.0931663126131434,113.668826419284,131.963120810394,34.1576831525207,32.9307261718448,11.327906476507,36.5304100819774,61.8708266395912,44.8197830564256,48.9954192262201,13.7388596575874,11.327906476507,44.8197830564256,0.0408933202420477,0.741535631343308,0.00455664181961538,0.0258407289996998,0.87068471193974,0.582313411758369,-0,-0,-0,-0,-0,1.11592137682732,-0,-0,-0,1.11592137682732,3.2931600210378,4.58021587847793,4.57968220361078,5.98021101052005,0.24684636194965,0.265141419240455,0.250561792276478,0.115137134542898,0.125248316580608,0.119441052762398,0.105051938120488,0.502465491397111,0.28109801313206,0.189990013732117,0.125248316580608,0.502465491397111,0.98135111057182,0.882696407035458,4.78023276619918,2.90271182296265,35.0591757342016,47.1147323655456,18.4686215754529,20.3869546428476,11.938019798645,20.8312347316739,30.264150398868,21.1387007220099,23.3933669300194,12.1221150623735,11.938019798645,21.1387007220099,2.34451683872578,4.19451272724455,0.874122888258734,2.65672098920459,1,1,1,3,3,3,3,1,2,Hand_Assembly
8.67340594532004,41.6360461709966,48.3129021396705,58.648854105816,74.3226942803646,93.5723604265066,-80.0743704957952,-8.05693201889392,-0.197141497431446,-33.8741657218368,74.3226942803646,-8.05693201889392,0.999345440038285,0.665393063398915,0.0199601379451774,0.0552158057272078,16.446733114031,20.4742433002945,13.1697766718747,8.72059673505682,11.5122175383548,20.6307876535826,9.03526491494803,5.04215753702328,1.88278522492918,7.68012709277778,11.5122175383548,5.04215753702328,0.0568246815847294,1.01518443394618,0.025663756342697,0.077252811346382,17.8503285992372,53.3721712776699,55.9907295053337,55.8494784179021,75.7247294931388,101.10221734946,-76.091142533272,-10.6882356917277,-0.0683153875622411,-36.2043509554461,75.7247294931388,-10.6882356917277,0.989041946239534,0.0848340796818315,0.00882036943261123,0.0162954124393861,27.5959411006479,19.2438600872742,15.1315751637569,1.54593474063,0.924592194092,7.91832507184969,7.68602155311861,8.71899876330584,1.3096216067114,0.610434403243602,0.924592194092,8.71899876330584,0.0211966200467739,0.980916207756569,0.01991000177275,0.0746310340677667,270.495030124163,419.194638719656,173.443017587055,76.0488074154837,132.531152650405,425.629399207218,81.6360120832908,25.4233526281607,3.54488020321164,58.9843521612192,132.531152650405,25.4233526281607,0.00322904443720589,1.03059943492662,0.00065862838961732,0.00596799686091969,0.841375009147171,0.735286237323443,0.0238588611598369,-0,0.123322289651127,0.224422275916558,-0,0.643266350759855,3.25957651678878,-0,0.123322289651127,0.643266350759855,3.58643908272075,5.15042430324904,3.54941443830995,4.78761922043619,0.339551116883178,0.154976289724024,0.143869401490137,0.130578066736698,0.115995002217286,0.103377543365877,0.111751467116436,0.352302033839293,2.25222084920207,0.171816827612291,0.115995002217286,0.352302033839293,1.00032744073683,1.22591642957473,7.0781250452821,4.25567342192001,45.0835813724336,56.1163585995786,57.1526101223095,62.6986642452742,83.5361345488052,102.333915817486,49.4021230937033,15.2382130868547,8.13401498087929,36.4320185818718,83.5361345488052,15.2382130868547,0.453717173990581,4.75658181781234,0.204509634908806,0.681180592785451,3,3,5,4,5,4,5,7,2,Object_Handover
